Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Narwhalidator X ShrimpClub,starsvaloper17ggax30mkwwg74wsmw8h4966mdy7agwd84heqt,311337665364,1357166703910,1045829038546,5.00%,N,N,,,N,inactive,0.99%,
MantiCore,starsvaloper1lk6amgdr7u6pf5n3aq302fh9nkh0vduqk2muxa,0,924893533944,924893533944,5.00%,N,N,,,N,inactive,0.00%,
Please Redelegate,starsvaloper15e8c2qet6h3mcx9gu7pkhaleu0nltjz42jjknv,131023867169,993311032680,862287165511,5.00%,N,N,,,N,inactive,0.42%,
n1stake,starsvaloper1e8twhfvncrlrezvmk452sw2rr60ut3qpndtyu7,64576048806,913062424541,848486375735,9.00%,N,N,,,N,inactive,0.21%,
Stakepile - Auto-restake enable,starsvaloper1stsndtkfjft8hr9l0d96js0hfw4zvmn4guhjnf,0,774373990863,774373990863,5.00%,N,N,,,N,inactive,0.00%,
ushakov,starsvaloper1vpy82purcj983jx8jt29py7v2eamv9yq4s0epf,0,720961592784,720961592784,5.00%,N,N,,,N,inactive,0.00%,
⊤⊥,starsvaloper1kg99k8wd67r0ffxwavgnxup7yk46rvttuwrdwy,28700466122,741639266250,712938800128,5.00%,N,N,,,N,inactive,0.09%,
Julia,starsvaloper1vd2wr8vm6tqmn9vflue5kf7m9v7ltyye4gwrtp,34627736308,713530536936,678902800628,5.00%,N,Y,,,N,bottom_5%_stake,0.11%,
dimi 🦙,starsvaloper1s33zct2zhhaf60x4a90cpe9yquw99jj0tfn4k7,86725321595,738683907464,651958585869,8.00%,N,N,,,N,inactive,0.28%,
✪ramuchi.tech✪,starsvaloper1j8y7wh6hsz0nr9sx7z9qhx4p2hgy58xeclaucp,236778845694,869291523136,632512677442,5.00%,N,N,,,N,inactive,0.75%,
IBCNFTs.com 🌈,starsvaloper1cmu7qqjaepsngntczcdkkgcwc52zere2t78rdp,107626748030,734260121346,626633373316,5.00%,N,N,,,N,inactive,0.34%,
Discontinued Validator | Please undelegate,starsvaloper1swer6tl0s59g82xnq5gmgsdueld79wpw8vptlu,163155910793,716613161384,553457250591,10.00%,N,N,,,N,inactive,0.52%,
UjuLabs,starsvaloper1x0dzmfr64nhy9g3sj5w3cjhuyuddzjnm9rweut,64576048806,568679376323,504103327517,5.00%,N,N,,,N,inactive,0.21%,
Nodeasy.com,starsvaloper10n9npp3y4t9flc92j0swu49qzahkczc4rm8aph,0,388790620631,388790620631,5.00%,N,N,,,N,inactive,0.00%,
Freaking Pigeons,starsvaloper1g483ek90u2usq32xyy9t9e5h4454jkwwkvzr38,0,355360612154,355360612154,5.00%,N,N,,,N,inactive,0.00%,
elsehow,starsvaloper1hvw778wslvyxh6mmv3sy96mwnaw80elmrswc6h,61144471334,413861626880,352717155546,5.00%,N,N,,,N,inactive,0.19%,
[ block pane ],starsvaloper19jw025fpcmayxj4qxp50uh2jvxuff57vw2krv6,124472673815,449352100377,324879426562,5.00%,N,N,,,N,inactive,0.40%,
CLOSED - PLEASE REDELEGATE,starsvaloper1nspplp7um4psdft5z0eks33l07jkn748s3f5ke,218685073562,534313521050,315628447488,5.00%,N,N,,,N,inactive,0.70%,
