Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Fist of the North Star,junovaloper15qpazr8ygkgy2sqc33wkr3q6tzmnrupx9xcr07,0,9999005,9999005,6.00%,N,N,,,N,inactive,0.00%,
Do not delegate,junovaloper1nj5eq3pszk6wk4tytjzya4vwaqvf3y7kjhw22n,0,9008123,9008123,5.00%,N,N,,,N,inactive,0.00%,
Lydia Labs,junovaloper1xw6cxkqdpe2l7eegl39s2gej06kyry46zf6hn0,0,8999100,8999100,5.00%,N,N,,,N,inactive,0.00%,
AnalyticDynamix,junovaloper15acsr3568j43yqp2sa3ngaaxvaqs40zewlnmyg,0,8056295,8056295,5.00%,N,N,,,N,inactive,0.00%,
DO NOT DELEGATE HERE,junovaloper1me5ts52qg98s76nketn5gckj9p6nu9zc79a68u,0,6146010,6146010,5.00%,N,N,,,N,inactive,0.00%,
Expedition Juno,junovaloper1ps0cgfpywgsc0n43javvcdqa0eqyjsmjhzwdeg,0,5499901,5499901,5.00%,N,N,,,N,inactive,0.00%,
LogiCrypt,junovaloper1rerlmsw8urn2wcr898pja6py2x2cpgf3pfzlu6,0,5009500,5009500,5.00%,N,N,,,N,inactive,0.00%,
Shutdown,junovaloper1k9cjml2nn2cfqpw75ragfy0wadjtmlgyc4za2l,0,5008602,5008602,10.00%,N,N,,,N,inactive,0.00%,
gladder,junovaloper18rk2nfz7u7294gzlwx7nunudje5kul6w62akq6,0,4009605,4009605,5.00%,N,N,,,N,inactive,0.00%,
juno-mainnet-sk,junovaloper17uvf0rvjt68v0k9he33djvxg8v9kyaf5je7yg7,0,4007276,4007276,5.00%,N,N,,,N,inactive,0.00%,
qf3l3k,junovaloper14yd4q0lp7meujqvexvjxfgu5wd7zelheqpnqqz,0,3999600,3999600,5.00%,N,N,,,N,inactive,0.00%,
SOLAR Validator,junovaloper1vd02f9cshv2ur4zvm68zgvwxsmtpn69kqhdv4p,0,3979973,3979973,5.00%,N,N,,,N,inactive,0.00%,
syncnode,junovaloper19j2hd230c3hw6ds843yu8akc0xgvdvyuw7dw66,0,3885479,3885479,10.00%,N,N,,,N,inactive,0.00%,
REDELEGATE,junovaloper164a805d3zq6yealtfzh5y0vvjna882y2fujmhp,0,3392858,3392858,5.00%,N,N,,,N,inactive,0.00%,
offline,junovaloper1mzxz7c8ek62zpk5vwp5fg7u7dx39uxj8ts0gdv,0,2999700,2999700,5.00%,N,N,,,N,inactive,0.00%,
vv3po,junovaloper1scjnqmc4aprrej7wmlvltufsj5q6gs43z6mplr,0,2074967,2074967,5.00%,N,N,,,N,inactive,0.00%,
Angel Protocol,junovaloper14rh74wew4gwcp0xddekdk400p5r9qvd0uv40p2,0,1999804,1999804,100.00%,N,N,,,N,"inactive, commission>10%",0.00%,
CoolCat by Digital Kitchen,junovaloper1626v0ct6cdtnx5kme9ycs09x06e8vnn7q3j8vu,0,1689514,1689514,5.00%,N,N,,,N,inactive,0.00%,
Komikuri,junovaloper1j7euyj85fv2jugejrktj540emh9353ltgppc3g,0,1669900,1669900,8.88%,N,N,,,N,inactive,0.00%,
Obi,junovaloper14ts0j42qkpr43a3tgxr7zz6l6zdf7hdethuxxd,0,1534210,1534210,5.00%,N,N,,,N,inactive,0.00%,
