Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Stakin,terravaloper1mgpgp53tynj4djmckxdjhufa7q8lqqjuwnrlqm,0,5266475964673,5266475964673,10.00%,N,Y,,,Y,OK,0.00%,4.53%
HighStakes.ch | Stake for Airdrop,terravaloper1pgyelqv0hwjavgf6vhdm4e4pt766wfxxczu20l,0,4913072573285,4913072573285,10.00%,N,Y,,,Y,OK,0.00%,4.23%
SOLID,terravaloper1cqc26lnatzxvu0z5nd4yx8m4ecllkm7jlakwrw,2965299899,4658658720225,4655693420326,10.00%,N,Y,,,Y,OK,2.57%,4.01%
SCV-Security,terravaloper10c04ysz9uznx2mkenuk3j3esjczyqh0j783nzt,4396741860,4523845578068,4519448836208,10.00%,N,Y,,,Y,OK,3.81%,3.89%
Pro-Nodes75,terravaloper1puzp2yjqps43x7nse33svljc550xjz35jxg432,0,4516619431719,4516619431719,5.00%,N,Y,,,Y,OK,0.00%,3.89%
Aardvark,terravaloper1wzvgc8j840qtsfsa55kuf9cypqwa2tqnkrduqx,3787009512,4428065210079,4424278200567,13.00%,N,Y,,,N,commission>10%,3.28%,
WildSage 🧙,terravaloper1l920a79akuc98hz4389axf9ctcymrf5ays578x,0,4369482737547,4369482737547,5.00%,N,Y,,,Y,OK,0.00%,3.76%
Inotel,terravaloper10qz4hfudfnllkgvhnm7k40dewg27nhxz3yn895,3958496736,4172139645559,4168181148823,10.00%,N,Y,,,Y,OK,3.43%,3.59%
0base.vc,terravaloper1plxp55happ379eevsnk2xeuwzsrldsmqduyu36,0,4018205850465,4018205850465,9.00%,N,Y,,,Y,OK,0.00%,3.46%
Centauri Alpha,terravaloper1fs8g3mlg3f4f4yrckvwk7dk4lt3nv4gtx2uqwj,2555635977,3959223934590,3956668298613,10.00%,N,Y,,,Y,OK,2.22%,3.41%
r93AX Nodes,terravaloper1vh9m0jpuznh00t05c66yqqpsgqzudrg258q6ch,0,3750969948099,3750969948099,10.00%,N,Y,,,Y,OK,0.00%,3.23%
