Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
strangelove,cosmosvaloper130mdu9a0etmeuw52qfxk73pn0ga6gawkxsrlwf,0,115896634205,115896634205,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Certus One,cosmosvaloper1qwl879nx9t6kef4supyazayf7vjhennyh568ys,0,114161008865,114161008865,12.50%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CryptoDungeon,cosmosvaloper13x4pynlp86prhcmtns742kgsgu7pjtzj4djh7s,0,111583275563,111583275563,5.00%,N,Y,1,3/10,N,gov<5/10 (fraction=0.300),0.00%,
Commons Hub,cosmosvaloper1ehlmvdvgkpfcx8f07l929udjerc9mtyhl07ynp,0,111466498500,111466498500,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Compass,cosmosvaloper1ff0dw8kawsnxkrgj7p65kvw7jxxakyf8n583gx,0,99889668000,99889668000,10.00%,N,Y,1,1/10,N,gov<5/10 (fraction=0.100),0.00%,
<decommissioned>,cosmosvaloper14k4pzckkre6uxxyd2lnhnpp8sngys9m6hl6ml7,0,98124389802,98124389802,20.00%,N,N,,,N,"inactive, commission>10%, name_excluded (decommissioned), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
WhisperNode 🤐,cosmosvaloper19ecn7ljwp6el2pc5lldyauwv05ufwut9mm38r5,0,84821278882,84821278882,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SmartNodes,cosmosvaloper1hdrlqvyjfy5sdrseecjrutyws9khtxxaux62l7,0,80763459310,80763459310,6.00%,N,Y,0.997,0/10,N,gov<5/10 (fraction=0.000),0.00%,
🌐 KysenPool Sky ☁️,cosmosvaloper146kwpzhmleafmhtaxulfptyhnvwxzlvm87hwnm,0,76873292938,76873292938,5.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
hashtower,cosmosvaloper1ma02nlc7lchu7caufyrrqt4r6v2mpsj90y9wzd,0,70828185977,70828185977,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Cypher Core,cosmosvaloper1pjmngrwcsatsuyy8m3qrunaun67sr9x7z5r2qs,0,62371707801,62371707801,10.00%,N,Y,1,3/10,N,gov<5/10 (fraction=0.300),0.00%,
Stargaze,cosmosvaloper1et77usu8q2hargvyusl4qzryev8x8t9wwqkxfs,0,58583056160,58583056160,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Xilodyne,cosmosvaloper1rtlg9jnlezwg83eep5zu25sfxndgud5awcaeqn,0,58161706503,58161706503,5.00%,N,Y,0.905,4/10,N,"uptime<95% (u=0.905), gov<5/10 (fraction=0.400)",0.00%,
Skip,cosmosvaloper1rcp29q3hpd246n6qak7jluqep4v006cdsc2kkl,0,54018854419,54018854419,100.00%,N,Y,1,1/10,N,"commission>10%, gov<5/10 (fraction=0.100)",0.00%,
BTCS Inc. (Nasdaq: BTCS),cosmosvaloper1kyfce0nvluyhgfsdzz8hwrsf5336gsc95pyy4u,0,49703008783,49703008783,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BackBone Labs | Delegate for $SOUL Claim Drop,cosmosvaloper1gn4ugadhkdwse6ayt7q8ekh0d0p2spw7duwlua,0,46306350952,46306350952,7.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Huobi,cosmosvaloper1kn3wugetjuy4zetlq6wadchfhvu3x740ae6z6x,0,45423078510,45423078510,7.50%,Y,Y,0.996,0/10,N,"CEX, gov<5/10 (fraction=0.000)",0.00%,
Umbrella ☔,cosmosvaloper1lktjhnzkpkz3ehrg8psvmwhafg56kfss3q3t8m,0,39503602657,39503602657,10.00%,N,Y,1,7/10,N,over_32_cap,0.00%,
cosmos hub,cosmosvaloper1nxe3gnztx8wvayj260dp6yw7jg797m8up02h7z,0,39008559058,39008559058,5.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Ztake.org,cosmosvaloper102ruvpv2srmunfffxavttxnhezln6fnc54at8c,0,37751454643,37751454643,7.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Ping,cosmosvaloper1jxv0u20scum4trha72c7ltfgfqef6nsch7q6cu,0,37552559222,37552559222,5.00%,N,Y,0.998,2/10,N,gov<5/10 (fraction=0.200),0.00%,
[Shutting Down on 2026-04-30],cosmosvaloper1cc99d3xcukhedg4wcw53j7a9q68uza707vpfe7,0,33073236036,33073236036,5.00%,N,N,,,N,"inactive, name_excluded (shutting down), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Kiln (legacy - shutdown 30/04),cosmosvaloper1uxlf7mvr8nep3gm7udf2u9remms2jyjqvwdul2,0,29870474124,29870474124,8.00%,N,N,,,N,"inactive, name_excluded (shutdown), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Shutting down. Please re-delegate by July 15th,cosmosvaloper1vygmh344ldv9qefss9ek7ggsnxparljlmj56q5,0,29334253730,29334253730,10.00%,N,N,,,N,"inactive, name_excluded (re-delegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
interchain.FM🥩,cosmosvaloper1z96p06tf6pqeca9gatv8h9hp83z2ng4l6erxj4,0,29090044752,29090044752,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
lunamint,cosmosvaloper1ec3p6a75mqwkv33zt543n6cnxqwun37rr5xlqv,0,28683796201,28683796201,15.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Coinbase,cosmosvaloper1crqm3598z6qmyn2kkcl9dz7uqs4qdqnr6s8jdn,0,27719206322,27719206322,8.00%,Y,N,,,N,"inactive, CEX, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
jabbey,cosmosvaloper1xwazl8ftks4gn00y5x3c47auquc62ssuqlj02r,0,26199822985,26199822985,5.00%,N,Y,1,0/9,N,gov<5/10 (fraction=0.000),0.00%,
DO NOT DELEGATE - Defi Wallet,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c,0,24760130978,24760130978,7.00%,N,N,,,N,"inactive, name_excluded (do not delegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Chainflow,cosmosvaloper1j0vaeh27t4rll7zhmarwcuq8xtrmvqhudrgcky,0,24018833310,24018833310,8.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Moonstake,cosmosvaloper125umsz3fws7gepn5ccsh0sv4gre9r6a3tccz4r,0,22507479512,22507479512,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
B-Harvest,cosmosvaloper10e4vsut6suau8tk9m6dnrm0slgd6npe3jx5xpv,0,22058020719,22058020719,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Inter Blockchain Services,cosmosvaloper188l6kl0k9dujfd9y3la6w5ykvxzechd8a06z55,0,20437282439,20437282439,5.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
Decommissioning,cosmosvaloper15r4tc0m6hc7z8drq3dzlrtcs6rq2q9l2nvwher,0,19631221635,19631221635,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Old EthicalNode - please redelegate to EthicalNode (new),cosmosvaloper15uarq305pfjftjv532jakjx0p52zflzxfr8e42,0,19137662533,19137662533,5.00%,N,Y,,,N,"name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Castlenode,cosmosvaloper1qs8tnw2t8l6amtzvdemnnsq9dzk0ag0z52uzay,0,19007716592,19007716592,9.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
cosmosvaloper1r2dthxctqzhwg299e7aaeqwfkgcc9hg8k3yd7m,cosmosvaloper1r2dthxctqzhwg299e7aaeqwfkgcc9hg8k3yd7m,0,18034693095,18034693095,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Snow Fall,cosmosvaloper1y3pjm65prcek6gn7n0k488r9f594ednuxuw25q,0,17979250629,17979250629,5.00%,N,Y,0.999,7/10,N,over_32_cap,0.00%,
vido.info,cosmosvaloper19j2hd230c3hw6ds843yu8akc0xgvdvyuz9v02v,0,17894375613,17894375613,5.00%,N,Y,1,7/10,N,over_32_cap,0.00%,
Kleomedes,cosmosvaloper1sgcfa5z7dmhekhf79m040natu37unyuek54tp7,0,17801730192,17801730192,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
ChainLayer,cosmosvaloper1kgddca7qj96z0qcxr2c45z73cfl0c75p7f3s2e,0,16698121841,16698121841,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
[SHUTTING DOWN] AUDIT.one,cosmosvaloper1udpsgkgyutgsglauk9vk9rs03a3skc62gup9ny,0,13454268645,13454268645,7.00%,N,N,,,N,"inactive, name_excluded (shutting down), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Huobi-1,cosmosvaloper12w6tynmjzq4l8zdla3v4x0jt8lt4rcz5gk7zg2,0,13409297054,13409297054,8.00%,Y,N,,,N,"inactive, CEX, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
validator.network,cosmosvaloper1sxx9mszve0gaedz5ld7qdkjkfv8z992ax69k08,0,13337542638,13337542638,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
KEK,cosmosvaloper16qme5yxucnaj6snx35nmwze0wyxr8wfgqxsqfw,0,12302980810,12302980810,9.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Atomic power node,cosmosvaloper14l0fp639yudfl46zauvv8rkzjgd4u0zk2aseys,0,11271499078,11271499078,100.00%,N,Y,1,0/10,N,"commission>10%, gov<5/10 (fraction=0.000)",0.00%,
NexuSecurus,cosmosvaloper1ta3zed9p4q2ynnpgrw7m63wqd9e4xg2p2842gc,0,11208460423,11208460423,10.00%,N,Y,0.999,0/10,N,gov<5/10 (fraction=0.000),0.00%,
Notional,cosmosvaloper1083svrca4t350mphfv9x45wq9asrs60cdmrflj,0,11114699531,11114699531,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Inu X,cosmosvaloper1zgqal5almcs35eftsgtmls3ahakej6jmnn2wfj,0,10533098892,10533098892,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
hoo.com,cosmosvaloper1l5rgg6k87m6x5hl50xg5q7t680d672z87gzd7a,0,10500087904,10500087904,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Defi Wallet,cosmosvaloper1my5hjhl3gv47jndnfhj6l726ppjtszza94l320,0,10328367415,10328367415,7.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
a41,cosmosvaloper1v78emy9d2xe3tj974l7tmn2whca2nh9zp7s0u9,0,10249091768,10249091768,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Alessandro Mazza,cosmosvaloper18al7yt9q5a7n7aqje9dat36efyxssyahmx2gzs,0,10214252352,10214252352,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Multiplex,cosmosvaloper1a4qlael79p76my9pml6thwhnnzsxyy4ajrvd9s,0,9955309712,9955309712,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Please Redelegate,cosmosvaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje98l3k9h6,70681028917,80492594951,9811566034,5.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",2.54%,
Klub Staking,cosmosvaloper1wqy2s6nwnxj57l0l5rdjxxr646p3al6y70435m,0,9335209989,9335209989,6.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Chill Validation,cosmosvaloper1sdz4rc95vnzh2f54sacec50vjxnmwdakfym4vh,0,8245477229,8245477229,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
debo[REDELEGATE FROM US],cosmosvaloper1z66j0z75a9flwnez7sa8jxx46cqu4rfhd9q82w,0,7843357323,7843357323,20.00%,N,N,,,N,"inactive, commission>10%, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DO NOT DELEGATE,cosmosvaloper13sduv92y3xdhy3rpmhakrc3v7t37e7ps9l0kpv,0,7426058962,7426058962,10.00%,N,N,,,N,"inactive, name_excluded (do not delegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
天照☀,cosmosvaloper1dt93l3qgmhhlp97srjyqyendrgu9nx0suxtwe8,0,7267783989,7267783989,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DELIGHT,cosmosvaloper1rjujxmsdk3n7hj07q54huh4esf4v0ts8mezqam,0,7163792530,7163792530,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
decomm,cosmosvaloper16fnz0v4cnv5dpnj0p3gaft2q2kzx8z5hfrx6v5,0,6988969459,6988969459,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Sr20de,cosmosvaloper1zmgj4wx0ddgktmg9332f3szjsqlm4yk9pwdccl,0,6831167197,6831167197,5.00%,N,Y,0.999,10/10,N,over_32_cap,0.00%,
POSITIVA Ultra,cosmosvaloper1jftg6dzhsu7kvn9vyztsnegqfrrzlcgeklyvgu,0,6335778703,6335778703,5.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
Coinbase Custody,cosmosvaloper1a3yjj7d3qnx4spgvjcwjq9cw9snrrrhu5h6jll,0,5745518449,5745518449,20.00%,Y,N,,,N,"inactive, CEX, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Kraken02,cosmosvaloper1z8zjv3lntpwxua0rtpvgrcwl0nm0tltgpgs6l7,0,5112110882,5112110882,100.00%,Y,N,,,N,"inactive, CEX, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Bit Cat🐱,cosmosvaloper1wwspfe7whh3zu4ql5rvpg044lyk6cuu7fpnd9e,0,4983029483,4983029483,5.00%,N,Y,1,4/10,N,gov<5/10 (fraction=0.400),0.00%,
kjnodes.com 🦄,cosmosvaloper1mnjg9xhraxljrccyw9y6u22ws0fa5asa38nd2q,0,4977451963,4977451963,10.00%,N,Y,1,2/10,N,gov<5/10 (fraction=0.200),0.00%,
Kraken,cosmosvaloper1nm0rrq86ucezaf8uj35pq9fpwr5r82clzyvtd8,0,4963770522,4963770522,100.00%,Y,N,,,N,"inactive, CEX, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
.,cosmosvaloper1p650epkdwj0jte6sjc3ep0n3wz6jc9ehh8jutg,0,4843466621,4843466621,50.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
🚀 WHEN MOON 🌕 WHEN LAMBO 🔥 RESTAKE ✅,cosmosvaloper1lgql34zrvmxqslemvm6h4fj72jnnhz4ggnljk8,0,4713217691,4713217691,5.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Virtual Hive,cosmosvaloper1zc0z44e42qhzltqc8qpj5qrzn836d3lftnqmgw,0,4690041351,4690041351,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CROSSTECH,cosmosvaloper1ed5a27kfyu0yljmna00vtr8mgzp6rwh9zn77zz,0,4533627550,4533627550,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Newroad Network,cosmosvaloper1wp9jne5t3e4au7u8gfep90g59j0qdhpeqvlg7n,0,4017065076,4017065076,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
VALIDARIOS,cosmosvaloper17dwgf5384udeuaypmyvveyvesu5y4yxu5xmu38,0,3971173678,3971173678,5.00%,N,Y,1,10/10,N,over_32_cap,0.00%,
navs,cosmosvaloper1j4j82e5fagc7n3wrv8cjj99tg69wp2jp0tqhj3,0,3695190001,3695190001,5.00%,N,Y,0.992,10/10,N,over_32_cap,0.00%,
ChainTools,cosmosvaloper1a8xaz7g2zjclatms09xf2dkd3n8kpqshwpuvv7,0,3415068130,3415068130,5.00%,N,Y,1,6/10,N,over_32_cap,0.00%,
Redelegate please,cosmosvaloper1usvshtypjw57edkwxq3tagme665398f0hf4wuc,0,3366369438,3366369438,10.00%,N,N,,,N,"inactive, name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Liqee,cosmosvaloper14jlpmqquh0gste6nzf4dn43kc8h50l6fmx6dfs,0,3357176237,3357176237,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Astrovault,cosmosvaloper1uuj8c7d9rvevf7yjj6jdw0lvfxl6lquf2ftukz,0,3341775557,3341775557,8.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Any Labs,cosmosvaloper1648ynlpdw7fqa2axt0w2yp3fk542junl7rsvq6,0,3276533894,3276533894,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Earn Stash,cosmosvaloper1w024sqzpvj5g57maxmvnlzellzwapwsv42360d,0,3203162553,3203162553,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Dora Factory PGS,cosmosvaloper17w8wc8y2jg2fjnkfxfw8z7a84qtuvyrgd89hm4,0,3125751564,3125751564,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
🐔 The Chicken Coop 🦝 Homestead,cosmosvaloper1hg4wpfzr70d9vjzlwfeel555f6plwj2jqpx9sh,0,3109932938,3109932938,5.00%,N,Y,,,N,"uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
CosmicNode,cosmosvaloper1v2srqzaqku25pdndegz3flhez6umfehpaxjyzf,0,3034031736,3034031736,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
commercio.network,cosmosvaloper1fqzqejwkk898fcslw4z4eeqjzesynvrdfr5hte,0,2996636276,2996636276,9.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
SpaceStake,cosmosvaloper1x8yjkhrffte4850tzdtfuq6nhs5vf950l86uea,0,2993043117,2993043117,5.00%,N,Y,0.992,9/10,N,over_32_cap,0.00%,
BitValidator,cosmosvaloper1lkujuk2004p3w42tgvuvqnsdmsq8u6jqkwf9wj,0,2991679108,2991679108,6.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Paradigm,cosmosvaloper19lss6zgdh5vvcpjhfftdghrpsw7a4434elpwpu,0,2960230066,2960230066,100.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
HyperblocksPro,cosmosvaloper1ul2me6vukg2vac2p6ltxmqlaa7jywdgt8q76ag,0,2824516759,2824516759,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
KuCoin,cosmosvaloper157qezau9xnzypse3vu2vhs7r4ee83fdecew0fz,0,2670313756,2670313756,10.00%,Y,N,,,N,"inactive, CEX, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
ChainUp & NewHuo,cosmosvaloper13maqgtlklmereflvg3lq3e8zrp0jsqhr8ef3kk,0,2603202843,2603202843,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
真本聪&IOSG,cosmosvaloper1qdxmyqkvt8jsxpn5pp45a38ngs36mn2604cqk9,0,2467454699,2467454699,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
securesecrets,cosmosvaloper15ytx6mflyrxynjerqlud6w646v6u3qvtjtfane,0,2434377411,2434377411,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Staking Fund,cosmosvaloper1000ya26q2cmh399q4c5aaacd9lmmdqp90kw2jn,0,2274444742,2274444742,10.00%,N,Y,1,0/10,N,gov<5/10 (fraction=0.000),0.00%,
ITRocket,cosmosvaloper1s5kufhghcyqkpp0ps0w9kn3lmn9wp8g5lkk07e,0,2239504908,2239504908,10.00%,N,Y,1,4/10,N,gov<5/10 (fraction=0.400),0.00%,
Cobo,cosmosvaloper1pz0lfq40sa63n0wany3v95x3yvznc5gyf8u28w,0,2156770998,2156770998,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Shutting down - Please redelegate to a different validator,cosmosvaloper19qv67gvevp4xw64kmhd6ff6ta2l2ywgfm74xtz,0,2010483413,2010483413,5.00%,N,Y,,,N,"name_excluded (redelegate), uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
zoomerlabs,cosmosvaloper1urxrvt5dmkqpe50gwrerjly2z6nvk9exjz2j3h,0,1932963085,1932963085,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
cosmos Af,cosmosvaloper1xsgse9yump2j35nfut2tkwh7mdtca5llcgr79d,0,1898865104,1898865104,10.00%,N,Y,1,9/10,N,over_32_cap,0.00%,
cosmosgbt,cosmosvaloper1x8rr4hcf54nz6hfckyy2n05sxss54h8wz9puzg,0,1887955861,1887955861,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Nocturnal Labs,cosmosvaloper1dqp325was50l7ut2lnx6s8xhmtwj3wrtx06gzu,0,1879914312,1879914312,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DelegaNetworks ∞,cosmosvaloper1uutuwrwt3z2a5z8z3uasml3rftlpmu25aga5c6,0,1773781272,1773781272,20.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Equinox,cosmosvaloper1qr6sk28w4r6kqsg0737wzgu05505t4glezetwn,0,1736310316,1736310316,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Valnodes - Carbon Neutral Staking,cosmosvaloper1ky5k0305lm4t4xa72a2g5ahfdzqxnwx358agra,0,1725231619,1725231619,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
⊤⊥,cosmosvaloper1kg99k8wd67r0ffxwavgnxup7yk46rvttxc53j7,0,1602178292,1602178292,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
🙏 uGaenn ⛅,cosmosvaloper1wlpz5hau2ezu0gmuxav63m53d8s77az9wfzlt6,0,1536335096,1536335096,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Sentinel,cosmosvaloper1u6ddcsjueax884l3tfrs66497c7g86skn7pa0u,0,1516312974,1516312974,15.00%,N,N,,,N,"inactive, commission>10%, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
COS_Validator,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn,0,1496906209,1496906209,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
WB,cosmosvaloper1t357me08a2d6kn2gy4vawcjrvnu9wwup64xmnn,0,1476121000,1476121000,5.00%,N,Y,0.998,6/9,N,over_32_cap,0.00%,
Atom Online,cosmosvaloper136zvatxwq7xfhnaxku6np2c3n59j3p39z5u77g,0,1408255918,1408255918,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
DECOMMISSIONED,cosmosvaloper1wwcp3ath738qcy3panwqxtva3w28kvqdjw5hee,0,1389239036,1389239036,10.00%,N,Y,1,0/10,N,"name_excluded (decommissioned), gov<5/10 (fraction=0.000)",0.00%,
Wetez,cosmosvaloper1s05va5d09xlq3et8mapsesqh6r5lqy7mkhwshm,0,1377956567,1377956567,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Endorphine Stake,cosmosvaloper17jjpph2utt7eq3wjw9097hjgelmn9j4wxsxfey,0,1371459219,1371459219,5.00%,N,Y,1,5/10,N,over_32_cap,0.00%,
Luganodes,cosmosvaloper1m902jrk0pn4yc47zfvauqwvtq0e03nen5xgzte,0,1327571594,1327571594,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
BlueStake 🚀,cosmosvaloper12xx74t5sx3vgyew7es9h8e9py4ttts6zcg3vxk,0,1294337345,1294337345,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
0% FEES -> 2027 Apeiron Nodes,cosmosvaloper1tmwt5q22qqafyznjhhydn2u6kwpwn2r8unrdyn,0,1289173218,1289173218,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
PathrockNetwork,cosmosvaloper1ndgst9sslw5wdkag98ygsfytvctmymtugtkzxk,0,1233971207,1233971207,5.00%,N,Y,0.995,2/10,N,gov<5/10 (fraction=0.200),0.00%,
[NODERS]TEAM,cosmosvaloper1yqkg0cnkc2s6ml08eh682ud0qet8au5e7jvwcn,0,1109899025,1109899025,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
LuckyStar,cosmosvaloper1w0ashr4s08g06xh8gvzk458kx36n309anz2r3g,0,1020751461,1020751461,10.00%,N,Y,0.995,4/10,N,gov<5/10 (fraction=0.400),0.00%,
DeBank,cosmosvaloper1wd8vquxza6svsvvnh489tdvg9vdjjfpepcfvf9,0,1014414121,1014414121,5.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
Mendel,cosmosvaloper1e20nfplac6cp5mga25a3ujvcgly3mfu7xp4k44,0,1001899800,1001899800,10.00%,N,N,,,N,"inactive, uptime<95% (u=0.000), gov<5/10 (fraction=0.000)",0.00%,
